MINORITY_227,0.094333
MINORITY_228,0.1322
MINORITY_229,0.79507
MINORITY_230,0.13211
MINORITY_231,0.083289
MINORITY_232,0.094535
MINORITY_233,0.13206
MINORITY_234,0.094614
MINORITY_235,0.094619
MINORITY_236,0.094639
MINORITY_237,0.094639
MINORITY_238,0.15784
MINORITY_239,0.094772
MINORITY_240,0.094881
MINORITY_241,0.13171
MINORITY_242,0.094979
MINORITY_243,0.094996
MINORITY_244,0.083119
MINORITY_245,0.095047
MINORITY_246,0.55855
MINORITY_247,0.095299
MINORITY_248,0.095382
MINORITY_249,0.84606
MINORITY_250,0.082957
MINORITY_251,0.082934
MINORITY_252,0.095609
MINORITY_253,0.095613
MINORITY_254,0.79385
MINORITY_255,0.13096
MINORITY_256,0.13094
MINORITY_257,0.1309
MINORITY_258,0.095748
MINORITY_259,0.13085
MINORITY_260,0.15892
MINORITY_261,0.09584
MINORITY_262,0.082847
MINORITY_263,0.082847
MINORITY_264,0.095868
MINORITY_265,0.73126
MINORITY_266,0.082818
MINORITY_267,0.096067
MINORITY_268,0.13052
MINORITY_269,0.082772
MINORITY_270,0.096095
MINORITY_271,0.082742
MINORITY_272,0.08274
MINORITY_273,0.096211
MINORITY_274,0.096312
MINORITY_275,0.096331
MINORITY_276,0.08266
MINORITY_277,0.84575
MINORITY_278,0.79301
MINORITY_279,0.096492
MINORITY_280,0.13011
MINORITY_281,0.096524
MINORITY_282,0.096599
MINORITY_283,0.082584
MINORITY_284,0.12995
MINORITY_285,0.096659
MINORITY_286,0.17962
MINORITY_287,0.15934
MINORITY_288,0.096788
MINORITY_289,0.096793
MINORITY_290,0.096857
MINORITY_291,0.096857
MINORITY_292,0.082504
MINORITY_293,0.12971
MINORITY_294,0.17913
MINORITY_295,0.096994
MINORITY_296,0.096998
MINORITY_297,0.097004
MINORITY_298,0.57777
MINORITY_299,0.17999
MINORITY_300,0.18003
MINORITY_301,0.12932
MINORITY_302,0.12932
MINORITY_303,0.12916
MINORITY_304,0.1786
MINORITY_305,0.18046
MINORITY_306,0.097538
MINORITY_307,0.17847
MINORITY_308,0.097544
MINORITY_309,0.12895
MINORITY_310,0.12874
MINORITY_311,0.12873
MINORITY_312,0.097632
MINORITY_313,0.17811
MINORITY_314,0.1286
MINORITY_315,0.082101
MINORITY_316,0.082096
MINORITY_317,0.18101
MINORITY_318,0.55556
MINORITY_319,0.082036
MINORITY_320,0.18108
MINORITY_321,0.1811
MINORITY_322,0.081966
MINORITY_323,0.17757
MINORITY_324,0.12802
MINORITY_325,0.39288
MINORITY_326,0.081917
MINORITY_327,0.097925
MINORITY_328,0.38787
MINORITY_329,0.12777
MINORITY_330,0.12776
MINORITY_331,0.17718
MINORITY_332,0.081823
MINORITY_333,0.18125
MINORITY_334,0.12766
MINORITY_335,0.12753
MINORITY_336,0.12751
MINORITY_337,0.098029
MINORITY_338,0.081763
MINORITY_339,0.17693
MINORITY_340,0.081711
MINORITY_341,0.081699
MINORITY_342,0.26657
MINORITY_343,0.12719
MINORITY_344,0.92757
MINORITY_345,0.39367
MINORITY_346,0.17663
MINORITY_347,0.081479
MINORITY_348,0.1764
MINORITY_349,0.098235
MINORITY_350,0.081437
MINORITY_351,0.12687
MINORITY_352,0.18152
MINORITY_353,0.17635
MINORITY_354,0.081395
MINORITY_355,0.081378
MINORITY_356,0.12682
MINORITY_357,0.081316
MINORITY_358,0.081302
MINORITY_359,0.098286
MINORITY_360,0.081266
MINORITY_361,0.39413
MINORITY_362,0.081218
MINORITY_363,0.081176
MINORITY_364,0.08112
MINORITY_365,0.081034
MINORITY_366,0.18165
MINORITY_367,0.08102
MINORITY_368,0.12646
MINORITY_369,0.26765
MINORITY_370,0.080947
MINORITY_371,0.1605
MINORITY_372,0.84448
MINORITY_373,0.080886
MINORITY_374,0.080863
MINORITY_375,0.1758
MINORITY_376,0.12628
MINORITY_377,0.080832
MINORITY_378,0.12623
MINORITY_379,0.098467
MINORITY_380,0.92383
MINORITY_381,0.098473
MINORITY_382,0.12604
MINORITY_383,0.38611
MINORITY_384,0.098567
MINORITY_385,0.1607
MINORITY_386,0.26828
MINORITY_387,0.098609
MINORITY_388,0.2651
MINORITY_389,0.080304
MINORITY_390,0.12574
MINORITY_391,0.26505
MINORITY_392,0.080221
MINORITY_393,0.1256
MINORITY_394,0.26492
MINORITY_395,0.72475
MINORITY_396,0.12546
MINORITY_397,0.38539
MINORITY_398,0.079833
MINORITY_399,0.18222
MINORITY_400,0.1252
MINORITY_401,0.07975
MINORITY_402,0.079707
MINORITY_403,0.079651
MINORITY_404,0.17448
MINORITY_405,0.098878
MINORITY_406,0.098878
MINORITY_407,0.27609
MINORITY_408,0.079503
MINORITY_409,0.079475
MINORITY_410,0.12491
MINORITY_411,0.8223
MINORITY_412,0.079412
MINORITY_413,0.079394
MINORITY_414,0.07938
MINORITY_415,0.098928
MINORITY_416,0.079363
MINORITY_417,0.079331
MINORITY_418,0.16104
MINORITY_419,0.079283
MINORITY_420,0.098962
MINORITY_421,0.07925
MINORITY_422,0.27638
MINORITY_423,0.079189
MINORITY_424,0.079176
MINORITY_425,0.25117
MINORITY_426,0.27496
MINORITY_427,0.079031
MINORITY_428,0.78992
MINORITY_429,0.078981
MINORITY_430,0.12441
MINORITY_431,0.078942
MINORITY_432,0.078886
MINORITY_433,0.07888
MINORITY_434,0.078872
MINORITY_435,0.25089
MINORITY_436,0.1242
MINORITY_437,0.25078
MINORITY_438,0.078736
MINORITY_439,0.12409
MINORITY_440,0.078605
MINORITY_441,0.17346
MINORITY_442,0.25052
MINORITY_443,0.17339
MINORITY_444,0.12385
MINORITY_445,0.078387
MINORITY_446,0.25207
MINORITY_447,0.27049
MINORITY_448,0.12356
MINORITY_449,0.12355
MINORITY_450,0.12349
MINORITY_451,0.0994
MINORITY_452,0.077932
MINORITY_453,0.077925
MINORITY_454,0.077903
MINORITY_455,0.61544
MINORITY_456,0.55252
MINORITY_457,0.25253
MINORITY_458,0.27078
MINORITY_459,0.27782
MINORITY_460,0.18426
MINORITY_461,0.077713
MINORITY_462,0.077683
MINORITY_463,0.077658
MINORITY_464,0.077624
MINORITY_465,0.27801
MINORITY_466,0.16163
MINORITY_467,0.12296
MINORITY_468,0.26227
MINORITY_469,0.39793
MINORITY_470,0.26224
MINORITY_471,0.077443
MINORITY_472,0.077416
MINORITY_473,0.077405
MINORITY_474,0.17231
MINORITY_475,0.077264
MINORITY_476,0.65561
MINORITY_477,0.077158
MINORITY_478,0.73828
MINORITY_479,0.09973
MINORITY_480,0.099744
MINORITY_481,0.2941
MINORITY_482,0.076882
MINORITY_483,0.076864
MINORITY_484,0.076832
MINORITY_485,0.12227
MINORITY_486,0.27266
MINORITY_487,0.18525
MINORITY_488,0.24877
MINORITY_489,0.076739
MINORITY_490,0.29231
MINORITY_491,0.26152
MINORITY_492,0.076721
MINORITY_493,0.12214
MINORITY_494,0.12207
MINORITY_495,0.07657
MINORITY_496,0.27903
MINORITY_497,0.099865
MINORITY_498,0.076538
MINORITY_499,0.12198
MINORITY_500,0.24856
MINORITY_501,0.099923
MINORITY_502,0.16203
MINORITY_503,0.12173
MINORITY_504,0.076277
MINORITY_505,0.099978
MINORITY_506,0.076178
MINORITY_507,0.099995
MINORITY_508,0.17108
MINORITY_509,0.076122
MINORITY_510,0.12155
MINORITY_511,0.29496
MINORITY_512,0.076035
MINORITY_513,0.07601
MINORITY_514,0.075901
MINORITY_515,0.12133
MINORITY_516,0.075882
MINORITY_517,0.3814
MINORITY_518,0.1862
MINORITY_519,0.10014
MINORITY_520,0.27988
MINORITY_521,0.2605
MINORITY_522,0.48384
MINORITY_523,0.72037
MINORITY_524,0.075619
MINORITY_525,0.075619
MINORITY_526,0.075611
MINORITY_527,0.2604
MINORITY_528,0.24762
MINORITY_529,0.07559
MINORITY_530,0.075574
MINORITY_531,0.60997
MINORITY_532,0.25479
MINORITY_533,0.39985
MINORITY_534,0.48379
MINORITY_535,0.18652
MINORITY_536,0.65292
MINORITY_537,0.73961
MINORITY_538,0.075353
MINORITY_539,0.07531
MINORITY_540,0.12075
MINORITY_541,0.12071
MINORITY_542,0.075254
MINORITY_543,0.075208
MINORITY_544,0.18683
MINORITY_545,0.075126
MINORITY_546,0.24715
MINORITY_547,0.24715
MINORITY_548,0.10036
MINORITY_549,0.40033
MINORITY_550,0.61832
MINORITY_551,0.12042
MINORITY_552,0.18704
MINORITY_553,0.074966
MINORITY_554,0.07495
MINORITY_555,0.12033
MINORITY_556,0.16302
MINORITY_557,0.074856
MINORITY_558,0.1203
MINORITY_559,0.18716
MINORITY_560,0.074849
MINORITY_561,0.074843
MINORITY_562,0.28078
MINORITY_563,0.074777
MINORITY_564,0.074773
MINORITY_565,0.10046
MINORITY_566,0.074744
MINORITY_567,0.074739
MINORITY_568,0.24676
MINORITY_569,0.074721
MINORITY_570,0.074717
MINORITY_571,0.1696
MINORITY_572,0.1005
MINORITY_573,0.29018
MINORITY_574,0.074579
MINORITY_575,0.29644
MINORITY_576,0.12
MINORITY_577,0.074434
MINORITY_578,0.37991
MINORITY_579,0.25601
MINORITY_580,0.074325
MINORITY_581,0.074325
MINORITY_582,0.16927
MINORITY_583,0.28127
MINORITY_584,0.10061
MINORITY_585,0.074199
MINORITY_586,0.1637
MINORITY_587,0.16371
MINORITY_588,0.11962
MINORITY_589,0.074175
MINORITY_590,0.16911
MINORITY_591,0.60855
MINORITY_592,0.074141
MINORITY_593,0.18791
MINORITY_594,0.0741
MINORITY_595,0.58112
MINORITY_596,0.29694
MINORITY_597,0.074058
MINORITY_598,0.16894
MINORITY_599,0.073914
MINORITY_600,0.073898
MINORITY_601,0.25646
MINORITY_602,0.073885
MINORITY_603,0.28181
MINORITY_604,0.073738
MINORITY_605,0.10081
MINORITY_606,0.073709
MINORITY_607,0.24568
MINORITY_608,0.073652
MINORITY_609,0.10084
MINORITY_610,0.073554
MINORITY_611,0.10087
MINORITY_612,0.073526
MINORITY_613,0.10089
MINORITY_614,0.073384
MINORITY_615,0.28895
MINORITY_616,0.1192
MINORITY_617,0.073325
MINORITY_618,0.2889
MINORITY_619,0.10097
MINORITY_620,0.073123
MINORITY_621,0.16806
MINORITY_622,0.16806
MINORITY_623,0.71573
MINORITY_624,0.073072
MINORITY_625,0.16797
MINORITY_626,0.2578
MINORITY_627,0.28261
MINORITY_628,0.16494
MINORITY_629,0.29808
MINORITY_630,0.16506
MINORITY_631,0.072805
MINORITY_632,0.16771
MINORITY_633,0.16766
MINORITY_634,0.072685
MINORITY_635,0.072625
MINORITY_636,0.072607
MINORITY_637,0.072517
MINORITY_638,0.16739
MINORITY_639,0.072414
MINORITY_640,0.0724
MINORITY_641,0.072359
MINORITY_642,0.55068
MINORITY_643,0.10129
MINORITY_644,0.16563
MINORITY_645,0.072262
MINORITY_646,0.11884
MINORITY_647,0.072231
MINORITY_648,0.7148
MINORITY_649,0.07217
MINORITY_650,0.072138
MINORITY_651,0.10134
MINORITY_652,0.072107
MINORITY_653,0.0721
MINORITY_654,0.2441
MINORITY_655,0.10136
MINORITY_656,0.072021
MINORITY_657,0.28746
MINORITY_658,0.071843
MINORITY_659,0.07181
MINORITY_660,0.071785
MINORITY_661,0.24378
MINORITY_662,0.071703
MINORITY_663,0.071699
MINORITY_664,0.1666
MINORITY_665,0.07164
MINORITY_666,0.071634
MINORITY_667,0.071626
MINORITY_668,0.071625
MINORITY_669,0.11862
MINORITY_670,0.1663
MINORITY_671,0.10152
MINORITY_672,0.28403
MINORITY_673,0.07156
MINORITY_674,0.10154
MINORITY_675,0.10154
MINORITY_676,0.40388
MINORITY_677,0.071507
MINORITY_678,0.071469
MINORITY_679,0.071426
MINORITY_680,0.71403
MINORITY_681,0.40399
MINORITY_682,0.071361
MINORITY_683,0.071297
MINORITY_684,0.071164
MINORITY_685,0.07116
MINORITY_686,0.1909
MINORITY_687,0.071104
MINORITY_688,0.74394
MINORITY_689,0.60543
MINORITY_690,0.071007
MINORITY_691,0.070985
MINORITY_692,0.10173
MINORITY_693,0.070955
MINORITY_694,0.070954
MINORITY_695,0.070824
MINORITY_696,0.070795
MINORITY_697,0.30023
MINORITY_698,0.070667
MINORITY_699,0.070638
MINORITY_700,0.07061
MINORITY_701,0.070533
MINORITY_702,0.10188
MINORITY_703,0.070483
MINORITY_704,0.19168
MINORITY_705,0.37579
MINORITY_706,0.070156
MINORITY_707,0.07013
MINORITY_708,0.24215
MINORITY_709,0.070016
MINORITY_710,0.06998
MINORITY_711,0.30108
MINORITY_712,0.069913
MINORITY_713,0.6234
MINORITY_714,0.069885
MINORITY_715,0.069881
MINORITY_716,0.069863
MINORITY_717,0.11803
MINORITY_718,0.069766
MINORITY_719,0.069759
MINORITY_720,0.069753
MINORITY_721,0.06966
MINORITY_722,0.069565
MINORITY_723,0.069515
MINORITY_724,0.24152
MINORITY_725,0.069434
MINORITY_726,0.11788
MINORITY_727,0.069399
MINORITY_728,0.11781
MINORITY_729,0.069314
MINORITY_730,0.4061
MINORITY_731,0.30173
MINORITY_732,0.30175
MINORITY_733,0.48169
MINORITY_734,0.069149
MINORITY_735,0.11759
MINORITY_736,0.36736
MINORITY_737,0.24105
MINORITY_738,0.068998
MINORITY_739,0.11745
MINORITY_740,0.19307
MINORITY_741,0.068944
MINORITY_742,0.11738
MINORITY_743,0.64629
MINORITY_744,0.10246
MINORITY_745,0.068771
MINORITY_746,0.068737
MINORITY_747,0.10254
MINORITY_748,0.11716
MINORITY_749,0.11715
MINORITY_750,0.11715
MINORITY_751,0.10259
MINORITY_752,0.068613
MINORITY_753,0.24063
MINORITY_754,0.068605
MINORITY_755,0.068575
MINORITY_756,0.068565
MINORITY_757,0.068559
MINORITY_758,0.10271
MINORITY_759,0.068518
MINORITY_760,0.82743
MINORITY_761,0.24054
MINORITY_762,0.06851
MINORITY_763,0.068508
MINORITY_764,0.068475
MINORITY_765,0.068442
MINORITY_766,0.30262
MINORITY_767,0.068344
MINORITY_768,0.1168
MINORITY_769,0.11678
MINORITY_770,0.068286
MINORITY_771,0.068277
MINORITY_772,0.36818
MINORITY_773,0.068225
MINORITY_774,0.068193
MINORITY_775,0.24018
MINORITY_776,0.11659
MINORITY_777,0.2401
MINORITY_778,0.068036
MINORITY_779,0.10322
MINORITY_780,0.48128
MINORITY_781,0.11644
MINORITY_782,0.11643
MINORITY_783,0.66149
MINORITY_784,0.067914
MINORITY_785,0.067893
MINORITY_786,0.19421
MINORITY_787,0.067761
MINORITY_788,0.36555
MINORITY_789,0.067712
MINORITY_790,0.10355
MINORITY_791,0.067682
MINORITY_792,0.067674
MINORITY_793,0.10358
MINORITY_794,0.10358
MINORITY_795,0.067647
MINORITY_796,0.11612
MINORITY_797,0.067626
MINORITY_798,0.23962
MINORITY_799,0.067569
MINORITY_800,0.30346
MINORITY_801,0.067525
MINORITY_802,0.067524
MINORITY_803,0.10373
MINORITY_804,0.10375
MINORITY_805,0.19452
MINORITY_806,0.067486
MINORITY_807,0.1038
MINORITY_808,0.067443
MINORITY_809,0.067405
MINORITY_810,0.10385
MINORITY_811,0.067335
MINORITY_812,0.067333
MINORITY_813,0.067331
MINORITY_814,0.48104
MINORITY_815,0.10397
MINORITY_816,0.067228
MINORITY_817,0.10407
MINORITY_818,0.19486
MINORITY_819,0.067086
MINORITY_820,0.10419
MINORITY_821,0.067027
MINORITY_822,0.10423
MINORITY_823,0.195
MINORITY_824,0.066998
MINORITY_825,0.11547
MINORITY_826,0.066963
MINORITY_827,0.066944
MINORITY_828,0.82796
MINORITY_829,0.066916
MINORITY_830,0.066892
MINORITY_831,0.066818
MINORITY_832,0.066817
MINORITY_833,0.10451
MINORITY_834,0.066734
MINORITY_835,0.066696
MINORITY_836,0.06667
MINORITY_837,0.30438
MINORITY_838,0.10464
MINORITY_839,0.10466
MINORITY_840,0.066566
MINORITY_841,0.066527
MINORITY_842,0.115
MINORITY_843,0.19551
MINORITY_844,0.10481
MINORITY_845,0.11489
MINORITY_846,0.06639
MINORITY_847,0.11485
MINORITY_848,0.10493
MINORITY_849,0.10494
MINORITY_850,0.066302
MINORITY_851,0.066274
MINORITY_852,0.066267
MINORITY_853,0.066249
MINORITY_854,0.36398
MINORITY_855,0.066159
MINORITY_856,0.06614
MINORITY_857,0.066107
MINORITY_858,0.11455
MINORITY_859,0.066059
MINORITY_860,0.065999
MINORITY_861,0.11447
MINORITY_862,0.11447
MINORITY_863,0.10526
MINORITY_864,0.065957
MINORITY_865,0.37054
MINORITY_866,0.065915
MINORITY_867,0.065851
MINORITY_868,0.06584
MINORITY_869,0.11427
MINORITY_870,0.11425
MINORITY_871,0.10548
MINORITY_872,0.065769
MINORITY_873,0.37129
MINORITY_874,0.11424
MINORITY_875,0.10549
MINORITY_876,0.065755
MINORITY_877,0.06573
MINORITY_878,0.11414
MINORITY_879,0.11414
MINORITY_880,0.11405
MINORITY_881,0.11402
MINORITY_882,0.10578
MINORITY_883,0.10587
MINORITY_884,0.30487
MINORITY_885,0.11382
MINORITY_886,0.10592
MINORITY_887,0.11378
MINORITY_888,0.36301
MINORITY_889,0.10605
MINORITY_890,0.065539
MINORITY_891,0.065528
MINORITY_892,0.10627
MINORITY_893,0.64244
MINORITY_894,0.11341
MINORITY_895,0.10632
MINORITY_896,0.19712
MINORITY_897,0.065459
MINORITY_898,0.64225
MINORITY_899,0.19726
MINORITY_900,0.065407
MINORITY_901,0.10654
MINORITY_902,0.11316
MINORITY_903,0.10659
MINORITY_904,0.10662
MINORITY_905,0.1131
MINORITY_906,0.10668
MINORITY_907,0.065341
MINORITY_908,0.065338
MINORITY_909,0.065333
MINORITY_910,0.10684
MINORITY_911,0.065294
MINORITY_912,0.2384
MINORITY_913,0.11283
MINORITY_914,0.11282
MINORITY_915,0.1128
MINORITY_916,0.60221
MINORITY_917,0.10698
MINORITY_918,0.41052
MINORITY_919,0.10708
MINORITY_920,0.10709
MINORITY_921,0.065203
MINORITY_922,0.19792
MINORITY_923,0.06519
MINORITY_924,0.11255
MINORITY_925,0.065165
MINORITY_926,0.41058
MINORITY_927,0.065138
MINORITY_928,0.10736
MINORITY_929,0.11232
MINORITY_930,0.19821
MINORITY_931,0.10745
MINORITY_932,0.11227
MINORITY_933,0.11218
MINORITY_934,0.64112
MINORITY_935,0.065005
MINORITY_936,0.064987
MINORITY_937,0.10779
MINORITY_938,0.10779
MINORITY_939,0.19867
MINORITY_940,0.36113
MINORITY_941,0.11171
MINORITY_942,0.11165
MINORITY_943,0.11163
MINORITY_944,0.064869
MINORITY_945,0.11159
MINORITY_946,0.064866
MINORITY_947,0.11156
MINORITY_948,0.11155
MINORITY_949,0.064846
MINORITY_950,0.63311
MINORITY_951,0.11149
MINORITY_952,0.10832
MINORITY_953,0.3607
MINORITY_954,0.10837
MINORITY_955,0.064788
MINORITY_956,0.064784
MINORITY_957,0.1084
MINORITY_958,0.10846
MINORITY_959,0.064739
MINORITY_960,0.1087
MINORITY_961,0.111
MINORITY_962,0.064667
MINORITY_963,0.064638
MINORITY_964,0.06463
MINORITY_965,0.11084
MINORITY_966,0.10897
MINORITY_967,0.10915
MINORITY_968,0.19992
MINORITY_969,0.63406
MINORITY_970,0.10917
MINORITY_971,0.064502
MINORITY_972,0.064496
MINORITY_973,0.20004
MINORITY_974,0.11045
MINORITY_975,0.83034
MINORITY_976,0.11041
MINORITY_977,0.064421
MINORITY_978,0.10949
MINORITY_979,0.10951
MINORITY_980,0.11018
MINORITY_981,0.10957
MINORITY_982,0.11006
MINORITY_983,0.064357
MINORITY_984,0.064352
MINORITY_985,0.20047
MINORITY_986,0.10995
MINORITY_987,0.10981
MINORITY_988,0.064292
MINORITY_989,0.45556
MINORITY_990,0.064205
MINORITY_991,0.064165
MINORITY_992,0.064162
MINORITY_993,0.064104
MINORITY_994,0.064073
MINORITY_995,0.59866
MINORITY_996,0.63544
MINORITY_997,0.064046
MINORITY_998,0.038203
MINORITY_999,0.038176
MINORITY_1000,0.038167
